temperature,humidity,vibration,displacement,strain,crackWidth
27.243561663863076,51.77675576811577,2.6643204141241155,1.1447562552950394,185.82026149047783,0.511643061101849
35.310000289738824,51.11404595823999,2.15659223693249,0.860946381154595,203.8773652785311,0.53101338889736
32.24791518535967,80.78145612344665,1.6967483058921302,1.2819032152483156,230.88946901309552,0.33136044344371474
30.381218778758512,51.229578993227776,2.2279520975853515,0.5776079887360895,217.7091835671159,0.035645305294122576
24.18426096619411,52.237737675788395,1.7704548448905042,1.1724129652187203,241.9226769882868,0.6275532336565832
24.183923284706836,74.17292180880837,1.6526998154184276,1.204807584688548,166.42042533885365,0.5429705889722831
22.813170570354792,60.238292910274296,1.4228186658835078,1.4383801148835633,190.30454518277062,0.37824357129017977
34.126466040849095,74.95197506298315,1.1240855966241403,1.492086674828354,215.36011710713865,0.719807692294606
30.415610164404924,42.941477090397335,1.8050381467202774,1.0489291143276847,295.91549170634823,0.2689277319880791
31.913016089144637,61.94070371530229,2.079026744960066,1.15481579561102,215.44749846344968,0.23545739538498875
22.288182920141235,41.51261200824772,1.951688164992555,0.9701637508167986,263.4088905464653,0.6982370600635543
35.57873793026792,42.819394155490954,1.7920165360263207,0.8615812335576918,221.5422067513727,0.6375901238071884
33.654196971205906,80.78968540049848,1.5271269696516094,1.2929684338141902,200.65365450249726,0.4119838485186758
24.972747549495868,46.26604170029178,2.3041230958424843,0.8179243354210202,210.13102303542237,0.10458779156627998
24.545549540899408,63.95893070238477,1.3414340400267075,1.075611929828441,213.26321151884474,0.17205717717204197
24.567663137948074,58.499302117031796,2.388013956921738,0.9014478120302287,244.14582955842954,0.5249823923270454
26.25939140143353,55.63044968164792,1.4988914905366375,1.3649049558870778,274.9844507030622,0.30803299027232933
29.34659004285133,80.49250055592725,1.6237823813234824,1.7404290297799463,234.38723390745284,0.669178553332777
28.047230260989622,40.98205285489703,1.2666074046921616,0.8095236051590007,267.4831071496702,0.7599640074657633
26.077207962772587,69.87053587790152,1.7492989265571817,0.6440944551307293,181.40841049481259,0.6445095402199347
30.565940526113312,83.35274953960976,2.4876562292389894,1.1625339343949797,203.41477964743876,0.3020363383964457
23.952914049128587,65.20756825578289,2.2578140442219783,1.2047093387873276,191.02789863169332,0.6309491433851393
26.090025079493053,82.15701079148914,2.4892110560140175,1.2655977920271893,232.5777836349941,0.28115333877654675
27.129065806111683,42.35160456787107,2.261071272966968,1.0661038454296965,205.64166459282345,0.13368007021250713
28.384979779038503,58.845699358337264,1.4481650857348154,1.1398082103523703,249.19091748136782,0.02671456389268592
32.99246345950219,51.7071005932923,1.8346053878362214,1.3102531231621806,182.75993153470233,0.30857337020881603
24.795432950217037,72.88694342413284,1.6099004354412687,1.5121292677934517,221.72123893285126,0.7228474429578255
29.19928213779056,84.1583690723761,2.66528745201952,0.6134853689045151,247.47431644049024,0.1911892702045412
30.293803964068594,51.54385280999115,1.4016056767868443,1.0893181682905613,137.3878889983756,0.1652105319438272
22.650305778079968,69.43785706633335,2.4468488446945553,1.2641426381823189,304.86525229320813,0.7758566281928323
30.505627926620136,48.9143934741883,2.4464769350543847,0.9246071686167792,208.67392460480497,0.020003290280473696
24.387337731622083,65.43986145572245,2.914810100858044,1.7193508895301899,138.99840345295308,0.6286257203150035
22.910722301793914,60.87696190097513,1.7951567036852514,1.009377035931379,226.32375594307143,0.2570959645926963
35.284397521546666,83.74023983341917,2.356161079790081,1.187612193897815,221.33773871892603,0.029990365495727467
35.51884846304383,67.383727271341,3.1408259182694214,1.3668066290526872,216.7242248171003,0.7342420321676669
33.31756287363046,55.72778674390685,1.6911791615331517,1.0226145633594317,259.6476445170666,0.11171386416766689
26.26459276842719,45.134310319957,1.2324798762338203,0.6460280856586749,249.89779885708225,0.44142342698055637
23.367409596089374,46.80610729307205,1.0599949830461182,1.07140364192504,231.91504764095382,0.21924336594363825
31.579262371170195,50.13926184780558,2.3563560144306654,1.5088321667781122,238.0062253578659,0.05215424174775283
28.162134912354418,51.29349976031341,1.058424895970708,1.0989314619644583,215.82566202247654,0.039937988530703274
23.708535287826905,78.2777226028512,1.8138404735310385,0.9460697095623064,291.01963396960195,0.09244535906907103
28.93247674155778,65.25502547271363,2.2186565935194804,1.4777016628508164,160.83215926568934,0.057093611111504045
22.481439295613058,63.55259101184649,2.092587768414957,1.1007675311930842,225.58606696863586,0.6084464924159384
34.73048562910295,45.16459923411479,2.212722432092086,1.0469517559049348,222.6009852475512,0.3884529618267434
25.622919742400235,78.70628620072458,2.111144927900427,1.2448368268989929,252.53121624258372,0.27431367307918375
31.27531198095575,72.52664364438176,2.6394329066566966,1.4312250628856362,186.245844903004,0.33469512810560575
26.36395506525175,43.04507628550007,1.5238418096306015,1.9145140595197638,150.25309590413855,0.7431573884580986
29.280952296489353,71.85257937533959,1.6615024307707342,1.4481708322972269,226.27292064392773,0.7286014501905178
29.653943910805914,64.45921978041908,1.6136702773645881,1.5479519899165033,231.24921968874418,0.5725411840980615
24.58796237735738,43.67764055860502,2.415095905931305,1.0482101403036435,279.58397637790597,0.7077459019373502
35.57418478870382,60.62352886878954,2.4501992941975317,0.8922395682091571,169.18551814699654,0.2557184220700998
32.8518595270556,61.81133292085211,2.2256126596592543,1.218699404885737,266.1877506686688,0.3048874608066263
35.15298518189865,47.459854307347406,2.591746833444964,1.232150974577879,314.69657456108484,0.49096974548338246
34.52758290598708,82.55641661501271,1.4109795663118097,0.8764461775906208,204.88940449910092,0.49890075783781135
30.37059970335519,78.24889171662979,2.8336120557755686,1.147411641028796,168.36231122027104,0.3853598704098728
34.90623929032364,70.10600517980987,2.761619310856129,1.3197952805157391,203.72102534506516,0.32052627875036266
23.238895028726873,60.80330024502732,2.3678109986228733,1.308118018505424,220.56019869485522,0.7889442492869562
24.74376007386803,58.52944937130288,2.89089945438553,1.3512863560152817,242.5515150002766,0.6568989008941796
22.63318204474753,69.29380602179293,1.171688396161113,1.2872894190412327,196.3442108064781,0.34798415831043616
26.5546246306857,64.54443412331075,1.737775931868674,1.0478974022189833,282.2079413658937,0.5818339817916548
27.44148205565275,42.80228976468485,1.632348269659024,1.045829812005347,175.41870739967754,0.2156493546019676
25.798886444834544,63.062619194664926,2.3607396618786716,0.8403145806018372,150.431793913088,0.0801354609898639
33.602325128127006,76.28816277547779,1.4749296301989272,1.7354325117555285,264.2684169714927,0.28194482044219255
26.99454657371025,60.66579449186311,2.3787475746687425,1.204035109385788,129.015158751752,0.3223782400987154
25.93308313562333,42.33804598994208,2.685268071998357,1.1325440832615443,211.83480924509135,0.013229699648536642
29.59774516421548,75.38251897228149,2.3476014500419997,0.9213623755642624,344.7072451683219,0.6518336013087169
23.972939149646677,49.061370196118844,2.1418755118307504,2.080697370698333,219.51825788160275,0.2873547219113452
33.230757730556554,51.63793756996174,1.5060633295496255,0.8780015903331313,175.16929397215,0.46433453262411767
23.043709011516793,47.41178590445332,1.5765745169373178,1.0713456223181779,217.70410144852826,0.05917054981676478
35.816417112407244,54.85967791921739,2.6248094526483334,1.324751050885818,217.96796845521865,0.1399974630004672
32.811426770153204,74.05381775598858,2.3896745019526664,1.3800638897232833,226.42599761412467,0.711754980262048
24.782019541478412,63.372363677677185,1.980490240311228,1.487379616564705,246.4905192863848,0.4869500223062406
22.077309639730434,49.21965733678206,1.7910452271170547,1.7422825523307788,178.43555326529042,0.7602272401363885
33.41645999836768,79.50235351684184,0.9870960634443116,1.3518472966382136,287.50192220947173,0.7990000275130535
31.896002813866637,79.58118347281882,1.4645737906577807,0.8831907600099997,229.80457137490473,0.2974880922664755
32.20610035257382,79.17602912707031,2.9557095435698617,1.1229164624634655,249.07176185607216,0.23904245126661972
32.79778485360324,50.745829512169266,1.3597722144987667,1.2923497117541654,194.8740240097743,0.6866848441272775
23.036625124277265,60.30577048814446,2.0947399106105404,1.820467812451747,271.4552854798213,0.7988891416299634
27.018520199619815,84.32453452633938,2.5037219865975993,0.7806583564727109,209.7179036474774,0.5037129873859659
23.622166833351816,74.74056143394957,1.3725386659988539,1.5607729515675681,231.10210053974126,0.6361125780092179
34.08344796225831,41.22253395515019,2.092355237390542,1.253974310863925,182.67575691251562,0.6253966870522196
30.72617377558581,42.93420660672214,2.4689577687553275,1.4513491605688442,180.12273494391494,0.2842717665756376
26.63257234793709,60.87691195655498,2.006249660953625,1.1694015850092203,247.5282122581153,0.4594163042056698
22.88981690400433,80.9149092637702,3.434201527833384,0.9472702109621021,202.25572679170455,0.6664455530113709
26.35375250401927,64.24158090787213,1.1657003705609024,1.4252618338203995,185.8470764998249,0.5504911010088444
26.552566508374458,62.401562861543056,2.5293642649419397,1.3963293081316863,194.2726663189188,0.016931051185630607
32.214486496732896,44.74631649804837,1.9135991313017677,1.4916170897219165,247.95812286869685,0.2693645351180268
30.925804598972984,69.55510471259323,2.3859600774183374,1.1960086093864093,194.83848555185557,0.11558055727568428
34.42097839606857,76.99464222701015,2.220653575849623,1.0200533930040452,215.29380273591343,0.18637776966243128
28.61100895226729,57.1189003378403,1.6334219014450018,0.7323639014928476,220.60111001148388,0.7243915819930606
23.674319443136223,74.90253329163974,2.11449819622967,1.445811980441822,143.30604455958803,0.02951463112861452
31.98542702112193,83.40144942553653,1.0710492743008564,1.3271668447331957,161.1549437850593,0.175840569569539
32.65099068063657,49.16949066074601,2.301623750285697,0.9102652101408122,233.4511155699025,0.24765548179058516
29.857880765972947,63.54983340376336,2.1490792329952626,1.0384278980110127,190.5188255538921,0.49350725757311587
32.79354051936385,52.9212081138059,2.3193300843215514,1.0599723564145678,262.2689964512167,0.42728135206869244
28.91313834910147,75.67844885652278,2.529059162543575,0.7551046704052745,258.6722841700218,0.1746155862827089
29.318259611347916,65.9917014646521,2.1838099201048555,0.9546952810184599,248.76674665421749,0.13139285377852358
27.985574257019696,68.55620878976367,2.074044709899138,0.8598508929580937,292.7908714925039,0.18943842767689506
22.355867774417334,75.90613718271524,1.559465831669354,1.0762562964336189,216.67642689027267,0.4020237013613245
23.51047997790626,57.818671269810466,1.6438896181754745,0.9783907505011311,245.95527703615357,0.21694222856896275
22.44000859961428,81.17905307831694,2.5933673100886656,0.7118985237399753,196.62396093615877,0.7580820012861778
30.909745757692924,63.986299026076296,2.7181677028529894,1.8067770691708445,318.09479651474896,0.3710921771430781
26.40098373506857,47.10796702759066,1.880944781843973,1.575762219308769,299.34534609744077,0.04703681323570966
29.11998967630584,71.3154603175961,2.023001373626637,0.9662941735440043,220.47521738071168,0.5834131246693067
34.7059306349653,75.69676076972145,1.5476928125031169,1.2817264189960829,235.46344919620768,0.2630762305671917
25.490091208084248,54.2542754680387,2.5863784226337225,1.3252395269463884,274.3719039745922,0.522791145646598
27.74536092249882,78.57306656494389,2.332708411845889,1.557325756432043,214.11441980743572,0.2236754964185856
32.57771593960268,80.7764464644595,2.9706087182318743,0.9544184920019764,193.73503716801181,0.45659499338665593
25.203174316882716,52.4607019320014,1.5608384614101305,1.5276320351947277,254.95959004027532,0.6177220038459718
23.077718737603103,84.25846627218499,1.8109960504908913,1.0356284087379195,223.1375698433468,0.7424069934196432
26.05652034079275,46.33201876219413,2.115722961262786,0.799241278749416,227.31977798581042,0.20890171554646164
24.25709802155606,49.09070507811205,2.3232447688628852,1.4172409677943492,186.6291462772814,0.26788556079918496
35.01576713279602,48.29011776571117,1.8921661812261839,1.5872275272367284,151.29311406546415,0.3714131362287518
33.313685313901836,80.22953695035417,1.5635194547731497,1.9763726920592053,229.44569639516405,0.7417398701887912
30.867652591145927,69.44316485462329,2.4407037644617855,0.8400824204729359,256.198481659768,0.7211094854485257
34.20044826262804,46.84469274500228,2.3605676812727907,1.4096759055242365,210.96773003695833,0.07190262408051043
33.251409076587606,59.814553826575704,1.5418629497181375,1.0770596268619401,277.45718078235467,0.10554386060304868
24.6119808244045,67.6884111281411,2.677721400552748,1.4350076131572094,191.8433469833782,0.39640734186451065
34.495825978859685,43.75588382452225,2.585099354598302,0.7588531346306249,177.8118218013632,0.0852954182443388
29.55079138681911,79.70873657833025,2.0671482486238966,0.8211690672904308,217.31078771215476,0.276464698678958
33.30416217229688,76.16215909486908,2.039798931188018,0.9672375530500548,216.69629698594838,0.11870830257398213
34.545278198928905,62.73430481094872,2.2770288855579537,1.2236892137004254,250.79874925340891,0.5088322841055087
26.452048649606095,83.52069768666267,1.569148464871871,1.0076756200384933,189.0014870374406,0.7595963453913295
23.540726943387476,58.79924406737949,2.015015739582041,1.3977163031740258,274.7237694725959,0.7973870162355052
25.191092275587184,84.2849643566424,0.9238082276954098,1.5080683854773742,298.6766785003301,0.3001929059975319
27.97950904076759,70.05639994616322,2.4382278227514678,1.3798732623736067,218.4342389212663,0.47921010969168987
33.4522067229149,68.56020729642736,1.2192533887790704,1.6856362918982604,269.98841680737274,0.6850141228192651
34.050228165588805,47.467970288310326,2.7517099142144996,1.324747988836603,177.7401171749896,0.09396965823710719
22.09732982743667,79.68674912370898,1.834939953016775,0.8349309868979498,263.00886164727666,0.551651528841572
29.15046223608592,59.23703595642768,1.8941665090344115,1.609012954061502,261.89105634237853,0.3270749293800546
27.843754044082907,47.30050326021157,1.6861330469577471,1.0184531293182006,254.53749120759514,0.1649169282241313
25.109509346590222,40.56733839890916,1.8559805630389619,1.473125549905671,219.37747644518825,0.3222028949979536
23.678115142671558,65.18900576372721,2.709265672574018,1.6721202649665319,101.83004235031875,0.06076822957193349
26.72661239965079,63.73298299552043,0.7560956717324603,1.3370064032191198,194.33091425391484,0.5563257188714447
35.20073585477527,72.37091300661214,2.638482693044094,0.751152356050605,194.9633592926159,0.2021941349987625
26.524841048290575,80.0616123858011,2.169011740550854,0.9245363500470625,180.8698024775809,0.2491245160359024
29.263068704407125,43.57329630893633,1.3964891760713922,1.5968233400655407,224.88972018188264,0.0968650385931702
31.842265424532492,72.9173420653163,1.462343803475381,1.149263194307155,203.2414621791506,0.6917272911119134
27.090814433310115,48.4335374843912,2.8381965136041014,1.2238720604826496,187.01551960939912,0.3947554234261909
35.60494915809345,78.61796739207239,1.5272465600286345,1.4276473248490826,177.6479940700872,0.4577175022291202
35.474262129189555,76.85785812377452,1.4233247447020203,1.408896858624097,191.37948058059084,0.4555461464758837
25.524952141555097,64.3357189743495,2.5686572711823645,1.283639943715638,264.8599684739971,0.32839449163307344
28.961479082493398,71.96092593804902,2.169276438142957,1.1373994886338603,193.55899781490024,0.1540239323505116
26.212296337434775,54.145755093268676,1.5310372117318005,1.1061994662802928,199.4024517426691,0.59610619879872
25.987766921284546,61.20255545197666,2.1083124877023094,1.4573696475874027,201.73209539907015,0.10164501228613948
22.516417262963458,76.97366039697123,1.4871236581798613,1.366070859320338,233.55974055237678,0.0830990322230484
30.533900675718556,60.66693387279463,2.5504106992113025,1.122809999814663,238.2499795411413,0.5681160300772027
29.03750632520406,56.10092193964488,2.5306854824365668,1.5246336938979421,98.21373843027352,0.16706961636158707
22.720702517499852,62.2395601262635,2.2660030994109714,1.1612897654610648,260.8654085531043,0.24541820108226586
25.90105049931256,77.27121635967482,2.180830530623508,0.944501347699682,277.45472136975013,0.3801819736013922
34.71572240353315,55.084362131689275,2.880594062433687,0.9723087903289965,177.99253850553322,0.359481053383637
25.353866469337614,47.81927169110847,1.9998431636941127,0.9063777491070701,181.10807021060663,0.5668633000519994
24.028528209277123,72.04063091488513,1.4090629372895993,1.1182769950188938,201.98986448886913,0.4987454347546888
28.852338643885883,77.16901957186369,2.2247369564161534,1.5701172835008579,189.7598392217358,0.5155169298254926
35.79910635754841,44.528686533559,3.043023524768557,0.9584714456908473,228.95707495786425,0.5712434645243659
25.388773801161005,50.79433507401751,1.492620253407074,1.256542728305431,142.13898854564542,0.2340901819387723
31.4098976636823,46.388739539244725,1.8192686166530072,1.002993196311776,175.2828956785304,0.2578666494403789
32.66267461460205,55.657363521197496,2.208223019050726,1.1219072876185687,281.5678880069963,0.3503981983164433
25.326925615893597,60.265794050743565,1.9730475754971304,0.7469876364044243,182.87120130607929,0.24596973842682088
32.195028880566035,73.69718516334879,1.5088482098113427,1.1338385312530388,269.737131124117,0.7879502951766908
27.148963858069546,69.30164131967534,2.5609289281152354,1.1418883860585114,234.2135278236055,0.6512415411371437
30.852281628310113,67.94178553652941,3.1600203610086295,1.3620863832107086,147.62929141646967,0.13172375060482366
30.869415950652524,55.856872597434446,2.0980657295119536,1.266984273976611,245.41316780864824,0.004475324705495609
29.50084557704662,77.8651398888142,1.547965855132,0.8404823625143865,215.29330791228585,0.03422661459781429
